image_filename,box_id,bbox,yolo_confidence,predicted_class_id,predicted_class_name,classifier_confidence
VAIPE_P_16_8.jpg,0,"[2558, 1177, 3299, 1845]",0.7933,15,15,1.0
VAIPE_P_16_8.jpg,1,"[1421, 1974, 2074, 2613]",0.7735,54,54,0.6
VAIPE_P_16_8.jpg,2,"[1934, 595, 2592, 1551]",0.7071,61,61,1.0
VAIPE_P_16_8.jpg,3,"[3523, 1222, 3935, 1610]",0.6271,36,36,1.0
VAIPE_P_16_8.jpg,4,"[3073, 377, 3472, 756]",0.53,51,51,1.0
VAIPE_P_16_8.jpg,5,"[132, 738, 1265, 1590]",0.3871,67,67,1.0
VAIPE_P_170_0.jpg,0,"[1512, 858, 2430, 1495]",0.8607,104,104,1.0
VAIPE_P_170_0.jpg,1,"[1064, 1424, 1816, 2119]",0.8007,24,24,1.0
VAIPE_P_170_1.jpg,0,"[1578, 610, 2291, 1717]",0.8666,104,104,1.0
VAIPE_P_170_1.jpg,1,"[1305, 1837, 2354, 2360]",0.8496,24,24,1.0
VAIPE_P_170_10.jpg,0,"[1863, 900, 2438, 1932]",0.7471,104,104,1.0
VAIPE_P_170_11.jpg,-1,,,,NO_DETECTION,
VAIPE_P_170_12.jpg,0,"[1785, 1283, 2654, 1856]",0.7351,52,52,1.0
VAIPE_P_170_12.jpg,1,"[2241, 1762, 2815, 2493]",0.5825,24,24,1.0
VAIPE_P_170_13.jpg,0,"[1600, 2070, 2186, 2817]",0.8363,24,24,1.0
VAIPE_P_170_13.jpg,1,"[1437, 1708, 2302, 2224]",0.7191,52,52,1.0
VAIPE_P_170_14.jpg,0,"[603, 1685, 1018, 2277]",0.8338,24,24,1.0
VAIPE_P_170_14.jpg,1,"[422, 2168, 1081, 2906]",0.7685,52,52,1.0
VAIPE_P_170_15.jpg,0,"[1598, 1947, 2011, 2831]",0.8283,52,52,1.0
VAIPE_P_170_15.jpg,1,"[746, 2053, 1469, 2472]",0.5512,24,24,1.0
VAIPE_P_170_16.jpg,0,"[1239, 2558, 1945, 3261]",0.8577,24,24,1.0
VAIPE_P_170_16.jpg,1,"[1346, 1922, 1858, 2735]",0.8464,52,52,1.0
VAIPE_P_170_17.jpg,0,"[1488, 1895, 2363, 2540]",0.8306,52,52,1.0
VAIPE_P_170_17.jpg,1,"[410, 1120, 1148, 1651]",0.5924,24,24,1.0
VAIPE_P_170_17.jpg,2,"[355, 1015, 1198, 1767]",0.4938,24,24,1.0
VAIPE_P_170_18.jpg,0,"[1097, 2091, 1626, 2740]",0.7818,24,24,1.0
VAIPE_P_170_18.jpg,1,"[954, 1789, 1729, 2302]",0.6181,52,52,1.0
VAIPE_P_170_19.jpg,0,"[2173, 1738, 2745, 2640]",0.7792,24,24,1.0
VAIPE_P_170_19.jpg,1,"[1873, 1329, 2846, 2028]",0.308,52,52,1.0
VAIPE_P_170_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_170_20.jpg,0,"[1558, 1952, 2141, 2793]",0.8072,52,52,1.0
VAIPE_P_170_3.jpg,0,"[1606, 1567, 2610, 2306]",0.8722,104,104,1.0
VAIPE_P_170_3.jpg,1,"[1430, 788, 2190, 1665]",0.857,24,24,1.0
VAIPE_P_170_4.jpg,0,"[1571, 659, 2484, 1460]",0.8885,24,24,1.0
VAIPE_P_170_4.jpg,1,"[1074, 1474, 2205, 2079]",0.863,104,104,1.0
VAIPE_P_170_5.jpg,-1,,,,NO_DETECTION,
VAIPE_P_170_6.jpg,0,"[1449, 1018, 2461, 1710]",0.8862,104,104,1.0
VAIPE_P_170_6.jpg,1,"[1312, 1583, 2249, 2045]",0.8557,24,24,1.0
VAIPE_P_170_7.jpg,0,"[1425, 1007, 2321, 1605]",0.8861,24,24,1.0
VAIPE_P_170_7.jpg,1,"[1939, 1522, 3010, 1958]",0.8537,104,104,1.0
VAIPE_P_170_8.jpg,0,"[1981, 1231, 2575, 2114]",0.8869,24,24,1.0
VAIPE_P_170_8.jpg,1,"[1688, 743, 2808, 1284]",0.8644,104,104,1.0
VAIPE_P_170_9.jpg,0,"[1782, 695, 2257, 1610]",0.5529,104,104,1.0
VAIPE_P_171_0.jpg,0,"[1238, 1657, 1701, 2127]",0.8398,95,95,1.0
VAIPE_P_171_1.jpg,0,"[1318, 2100, 1783, 2539]",0.8717,95,95,1.0
VAIPE_P_171_10.jpg,0,"[1465, 1514, 1887, 1903]",0.8753,95,95,1.0
VAIPE_P_171_11.jpg,0,"[1264, 1336, 1646, 1706]",0.8832,95,95,1.0
VAIPE_P_171_12.jpg,0,"[1330, 1686, 1748, 2131]",0.8296,95,95,1.0
VAIPE_P_171_13.jpg,0,"[1423, 1746, 1854, 2171]",0.8445,95,95,1.0
VAIPE_P_171_14.jpg,0,"[1259, 1471, 1750, 1973]",0.8408,95,95,1.0
VAIPE_P_171_15.jpg,0,"[1227, 2123, 1733, 2648]",0.8589,95,95,1.0
VAIPE_P_171_16.jpg,0,"[1208, 2066, 1760, 2573]",0.7951,64,64,1.0
VAIPE_P_171_17.jpg,-1,,,,NO_DETECTION,
VAIPE_P_171_18.jpg,-1,,,,NO_DETECTION,
VAIPE_P_171_19.jpg,0,"[1149, 1918, 1559, 2336]",0.7631,64,64,1.0
VAIPE_P_171_2.jpg,0,"[1299, 2014, 1732, 2456]",0.8157,95,95,1.0
VAIPE_P_171_20.jpg,-1,,,,NO_DETECTION,
VAIPE_P_171_21.jpg,0,"[1229, 1699, 1754, 2242]",0.6097,64,64,1.0
VAIPE_P_171_22.jpg,-1,,,,NO_DETECTION,
VAIPE_P_171_23.jpg,0,"[1377, 1662, 1769, 2097]",0.7595,64,64,1.0
VAIPE_P_171_3.jpg,0,"[1384, 1868, 1864, 2365]",0.8498,95,95,1.0
VAIPE_P_171_4.jpg,0,"[1389, 1462, 1825, 1875]",0.8843,95,95,1.0
VAIPE_P_171_5.jpg,0,"[1317, 1832, 1708, 2218]",0.7124,95,95,1.0
VAIPE_P_171_6.jpg,0,"[1274, 1866, 1734, 2330]",0.7775,95,95,1.0
VAIPE_P_171_7.jpg,0,"[1292, 1844, 1711, 2270]",0.8145,95,95,1.0
VAIPE_P_171_8.jpg,0,"[1317, 1952, 1842, 2473]",0.853,95,95,1.0
VAIPE_P_171_9.jpg,0,"[1302, 1154, 1713, 1525]",0.8723,95,95,1.0
VAIPE_P_17_0.jpg,0,"[1154, 1876, 1542, 2291]",0.8166,95,95,1.0
VAIPE_P_17_0.jpg,1,"[594, 1849, 855, 2019]",0.8138,23,23,0.6
VAIPE_P_17_0.jpg,2,"[424, 1933, 987, 2261]",0.795,99,99,1.0
VAIPE_P_17_0.jpg,3,"[568, 2110, 1101, 2448]",0.7406,99,99,1.0
VAIPE_P_17_0.jpg,4,"[652, 2423, 894, 2668]",0.6997,7,7,1.0
VAIPE_P_17_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_17_2.jpg,0,"[1230, 3198, 1708, 3504]",0.757,99,99,1.0
VAIPE_P_17_2.jpg,1,"[1658, 3263, 2107, 3584]",0.6992,99,99,1.0
VAIPE_P_17_2.jpg,2,"[1497, 3407, 1702, 3613]",0.4926,7,7,1.0
VAIPE_P_17_3.jpg,-1,,,,NO_DETECTION,
VAIPE_P_17_4.jpg,-1,,,,NO_DETECTION,
VAIPE_P_17_5.jpg,0,"[396, 2485, 846, 3212]",0.8701,99,99,0.8
VAIPE_P_17_5.jpg,1,"[1011, 2603, 1313, 2900]",0.8579,7,7,1.0
VAIPE_P_17_5.jpg,2,"[921, 2319, 1213, 2607]",0.8459,7,7,1.0
VAIPE_P_17_5.jpg,3,"[640, 2875, 1308, 3453]",0.6961,99,99,1.0
VAIPE_P_17_6.jpg,0,"[776, 1788, 1511, 2167]",0.7826,99,99,1.0
VAIPE_P_17_6.jpg,1,"[1366, 2434, 1730, 2800]",0.7083,7,7,1.0
VAIPE_P_17_6.jpg,2,"[609, 2247, 947, 2584]",0.6658,7,7,1.0
VAIPE_P_17_6.jpg,3,"[847, 2099, 1436, 2734]",0.5701,99,99,1.0
VAIPE_P_17_7.jpg,0,"[1480, 1343, 2418, 2300]",0.9193,36,36,0.4
VAIPE_P_17_7.jpg,1,"[1002, 1199, 1331, 1553]",0.8783,51,51,1.0
VAIPE_P_17_7.jpg,2,"[1346, 2162, 1789, 2607]",0.8722,83,83,1.0
VAIPE_P_17_7.jpg,3,"[1255, 1243, 1570, 1956]",0.8686,24,24,1.0
VAIPE_P_17_7.jpg,4,"[1151, 1997, 1480, 2338]",0.8566,51,51,1.0
VAIPE_P_17_7.jpg,5,"[772, 1742, 1252, 2508]",0.8539,91,91,1.0
VAIPE_P_17_8.jpg,0,"[1795, 653, 2309, 1300]",0.6387,99,99,1.0
VAIPE_P_17_8.jpg,1,"[917, 183, 1435, 653]",0.4504,79,79,1.0
VAIPE_P_17_8.jpg,2,"[1500, 1240, 1984, 1733]",0.4211,86,86,1.0
VAIPE_P_17_9.jpg,0,"[2318, 572, 3564, 1334]",0.9013,16,16,1.0
VAIPE_P_17_9.jpg,1,"[584, 910, 1311, 1605]",0.8865,54,54,0.6
VAIPE_P_17_9.jpg,2,"[2151, 1500, 3162, 2000]",0.8822,8,8,1.0
VAIPE_P_17_9.jpg,3,"[1443, 2111, 1873, 2554]",0.8668,36,36,1.0
VAIPE_P_17_9.jpg,4,"[1593, 1019, 1983, 1414]",0.8563,51,51,1.0
VAIPE_P_18_0.jpg,0,"[736, 2316, 1272, 2850]",0.8567,64,64,1.0
VAIPE_P_18_0.jpg,1,"[1115, 2634, 1612, 3133]",0.854,64,64,1.0
VAIPE_P_18_0.jpg,2,"[1164, 3148, 1668, 3635]",0.8332,78,78,1.0
VAIPE_P_18_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_18_2.jpg,0,"[1792, 2161, 2274, 2625]",0.8905,64,64,1.0
VAIPE_P_18_2.jpg,1,"[1313, 2390, 1790, 2878]",0.8705,64,64,1.0
VAIPE_P_18_2.jpg,2,"[1794, 2594, 2247, 3073]",0.8595,78,78,1.0
VAIPE_P_18_3.jpg,-1,,,,NO_DETECTION,
VAIPE_P_18_4.jpg,-1,,,,NO_DETECTION,
VAIPE_P_18_5.jpg,0,"[1169, 3167, 1672, 3656]",0.8524,78,78,1.0
VAIPE_P_18_5.jpg,1,"[1215, 2676, 1727, 3186]",0.8395,64,64,1.0
VAIPE_P_18_5.jpg,2,"[1668, 2446, 2117, 2958]",0.8374,64,64,1.0
VAIPE_P_18_6.jpg,0,"[1384, 3216, 1961, 3821]",0.8622,78,78,1.0
VAIPE_P_18_6.jpg,1,"[1812, 2492, 2463, 3162]",0.843,64,64,1.0
VAIPE_P_18_6.jpg,2,"[988, 2703, 1631, 3348]",0.8322,64,64,1.0
VAIPE_P_18_7.jpg,-1,,,,NO_DETECTION,
VAIPE_P_18_8.jpg,0,"[290, 386, 675, 752]",0.2826,100,100,1.0
VAIPE_P_18_9.jpg,0,"[2055, 941, 2449, 1460]",0.8876,97,97,1.0
VAIPE_P_18_9.jpg,1,"[1946, 390, 2435, 932]",0.8874,92,92,1.0
VAIPE_P_18_9.jpg,2,"[1933, 1682, 2336, 2195]",0.8781,38,38,1.0
VAIPE_P_18_9.jpg,3,"[2552, 1405, 2937, 2065]",0.8744,96,96,0.6
VAIPE_P_18_9.jpg,4,"[1485, 2358, 2027, 2916]",0.8721,54,54,0.8
VAIPE_P_18_9.jpg,5,"[1560, 1237, 1996, 1670]",0.8343,57,57,1.0
VAIPE_P_19_0.jpg,0,"[1221, 2618, 1579, 2983]",0.7904,84,84,1.0
VAIPE_P_19_1.jpg,0,"[1348, 1903, 1672, 2258]",0.8386,84,84,1.0
VAIPE_P_19_10.jpg,0,"[1563, 1100, 2423, 2088]",0.7854,52,52,0.8
VAIPE_P_19_10.jpg,1,"[347, 2106, 1621, 2760]",0.6559,68,68,1.0
VAIPE_P_19_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_19_3.jpg,0,"[1503, 2458, 1800, 2762]",0.8464,84,84,1.0
VAIPE_P_19_4.jpg,0,"[1151, 1970, 1455, 2265]",0.8485,84,84,1.0
VAIPE_P_19_5.jpg,0,"[1191, 1893, 1472, 2178]",0.7088,84,84,1.0
VAIPE_P_19_6.jpg,0,"[1483, 2355, 1809, 2679]",0.8782,84,84,1.0
VAIPE_P_19_7.jpg,0,"[1229, 2102, 1609, 2469]",0.7653,84,84,1.0
VAIPE_P_19_8.jpg,0,"[1693, 400, 2494, 1088]",0.8421,92,92,1.0
VAIPE_P_19_8.jpg,1,"[1737, 2168, 2185, 2607]",0.7539,51,51,1.0
VAIPE_P_19_8.jpg,2,"[2785, 395, 3215, 801]",0.6973,51,51,1.0
VAIPE_P_19_8.jpg,3,"[2265, 1568, 2803, 2098]",0.6851,83,83,1.0
VAIPE_P_19_8.jpg,4,"[3074, 1176, 3678, 1771]",0.6738,64,64,1.0
VAIPE_P_19_9.jpg,0,"[1863, 1423, 2563, 2876]",0.873,68,68,0.6
VAIPE_P_19_9.jpg,1,"[2728, 943, 3761, 1613]",0.8649,29,29,0.4
VAIPE_P_19_9.jpg,2,"[1893, 211, 2545, 868]",0.8341,64,64,1.0
VAIPE_P_19_9.jpg,3,"[826, 230, 1371, 766]",0.7218,45,45,0.6
VAIPE_P_1_0.jpg,0,"[2404, 939, 3047, 1862]",0.8829,56,56,1.0
VAIPE_P_1_1.jpg,0,"[2895, 1031, 3435, 1546]",0.8806,72,72,0.4
VAIPE_P_1_1.jpg,1,"[2002, 369, 2568, 1377]",0.865,48,48,0.8
VAIPE_P_1_1.jpg,2,"[1149, 803, 1631, 1292]",0.8638,51,51,0.8
VAIPE_P_1_1.jpg,3,"[1864, 2428, 2274, 2844]",0.8535,36,36,1.0
VAIPE_P_1_1.jpg,4,"[1301, 1683, 1756, 2140]",0.8071,36,36,0.6
VAIPE_P_20_0.jpg,0,"[1292, 1466, 1764, 1939]",0.7784,64,64,1.0
VAIPE_P_20_0.jpg,1,"[1240, 2076, 1626, 2468]",0.7417,40,40,1.0
VAIPE_P_20_0.jpg,2,"[892, 2413, 1367, 2876]",0.582,64,64,1.0
VAIPE_P_20_0.jpg,3,"[794, 2927, 1298, 3458]",0.3609,64,64,1.0
VAIPE_P_20_1.jpg,0,"[513, 729, 1207, 1397]",0.8677,51,51,1.0
VAIPE_P_20_1.jpg,1,"[1401, 1757, 2077, 2681]",0.8654,91,91,1.0
VAIPE_P_20_1.jpg,2,"[1926, 859, 2836, 1697]",0.8407,69,69,1.0
VAIPE_P_20_1.jpg,3,"[1594, 244, 2161, 774]",0.7606,31,31,1.0
VAIPE_P_20_2.jpg,0,"[1934, 1349, 3070, 1868]",0.8519,10,10,1.0
VAIPE_P_20_2.jpg,1,"[1911, 165, 2860, 913]",0.8264,92,92,1.0
VAIPE_P_20_2.jpg,2,"[1942, 2122, 2647, 2835]",0.7833,80,80,1.0
VAIPE_P_20_2.jpg,3,"[1060, 907, 1476, 1316]",0.74,28,28,0.4
VAIPE_P_20_2.jpg,4,"[1280, 1992, 1757, 2460]",0.5683,36,36,1.0
VAIPE_P_20_3.jpg,0,"[1056, 1724, 2225, 2533]",0.8994,10,10,1.0
VAIPE_P_20_3.jpg,1,"[756, 491, 1436, 1562]",0.889,91,91,1.0
VAIPE_P_20_3.jpg,2,"[2520, 935, 3329, 1719]",0.8827,54,54,1.0
VAIPE_P_20_3.jpg,3,"[1685, 577, 2299, 1188]",0.7981,15,15,1.0
VAIPE_P_21_0.jpg,0,"[153, 154, 192, 231]",0.8926,10,10,1.0
VAIPE_P_21_0.jpg,1,"[144, 259, 215, 326]",0.8867,10,10,1.0
VAIPE_P_21_0.jpg,2,"[94, 247, 134, 286]",0.8808,78,78,1.0
VAIPE_P_21_1.jpg,0,"[119, 247, 187, 317]",0.884,10,10,1.0
VAIPE_P_21_1.jpg,1,"[124, 198, 167, 238]",0.8638,78,78,0.6
VAIPE_P_21_1.jpg,2,"[100, 110, 180, 146]",0.8461,10,10,1.0
VAIPE_P_21_2.jpg,0,"[138, 175, 183, 239]",0.8986,10,10,1.0
VAIPE_P_21_2.jpg,1,"[27, 163, 94, 211]",0.8978,10,10,1.0
VAIPE_P_21_2.jpg,2,"[193, 234, 229, 270]",0.8839,51,51,0.8
VAIPE_P_21_3.jpg,0,"[53, 172, 123, 216]",0.9066,10,10,1.0
VAIPE_P_21_3.jpg,1,"[69, 215, 123, 280]",0.9041,10,10,1.0
VAIPE_P_21_3.jpg,2,"[93, 150, 128, 184]",0.8878,78,78,1.0
VAIPE_P_21_4.jpg,0,"[15, 246, 82, 286]",0.9093,10,10,1.0
VAIPE_P_21_4.jpg,1,"[182, 171, 211, 237]",0.89,10,10,1.0
VAIPE_P_21_4.jpg,2,"[126, 271, 162, 308]",0.8736,78,78,1.0
VAIPE_P_21_5.jpg,0,"[125, 282, 186, 349]",0.9159,10,10,1.0
VAIPE_P_21_5.jpg,1,"[75, 204, 150, 240]",0.8927,10,10,1.0
VAIPE_P_21_5.jpg,2,"[161, 204, 203, 246]",0.8763,36,36,1.0
VAIPE_P_21_6.jpg,0,"[151, 202, 211, 246]",0.8914,10,10,1.0
VAIPE_P_21_6.jpg,1,"[177, 264, 213, 299]",0.8682,36,36,0.6
VAIPE_P_21_6.jpg,2,"[81, 146, 150, 175]",0.8562,10,10,1.0
VAIPE_P_21_7.jpg,0,"[193, 249, 253, 298]",0.9056,10,10,1.0
VAIPE_P_21_7.jpg,1,"[59, 185, 119, 228]",0.8944,10,10,1.0
VAIPE_P_21_7.jpg,2,"[110, 269, 148, 306]",0.8643,36,36,0.8
VAIPE_P_22_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_1.jpg,0,"[773, 2555, 1259, 3417]",0.6639,89,89,1.0
VAIPE_P_22_10.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_11.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_12.jpg,0,"[370, 2328, 1065, 2793]",0.3445,27,27,1.0
VAIPE_P_22_12.jpg,1,"[1907, 2396, 2353, 3227]",0.327,2,2,1.0
VAIPE_P_22_13.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_14.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_15.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_16.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_17.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_18.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_3.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_4.jpg,0,"[1454, 2270, 1779, 2567]",0.6284,73,73,1.0
VAIPE_P_22_4.jpg,1,"[1318, 1930, 1738, 2387]",0.4954,89,89,1.0
VAIPE_P_22_4.jpg,2,"[595, 1814, 930, 2259]",0.4501,27,27,1.0
VAIPE_P_22_4.jpg,3,"[551, 2250, 819, 2579]",0.2772,73,73,1.0
VAIPE_P_22_4.jpg,4,"[778, 1934, 1174, 2435]",0.253,89,89,1.0
VAIPE_P_22_5.jpg,0,"[323, 1952, 663, 2372]",0.7762,73,73,1.0
VAIPE_P_22_5.jpg,1,"[916, 1474, 1358, 1948]",0.2703,27,27,1.0
VAIPE_P_22_5.jpg,2,"[850, 1927, 1319, 2470]",0.2556,89,89,1.0
VAIPE_P_22_6.jpg,0,"[661, 1955, 1478, 2407]",0.4977,89,89,1.0
VAIPE_P_22_7.jpg,-1,,,,NO_DETECTION,
VAIPE_P_22_8.jpg,0,"[2496, 2720, 2851, 3396]",0.2674,27,27,0.8
VAIPE_P_22_8.jpg,1,"[1114, 2201, 1472, 2463]",0.2584,73,73,1.0
VAIPE_P_22_9.jpg,-1,,,,NO_DETECTION,
VAIPE_P_23_0.jpg,0,"[1181, 1590, 1508, 2117]",0.7423,15,15,1.0
VAIPE_P_23_1.jpg,0,"[1104, 1491, 1502, 2013]",0.8968,79,79,1.0
VAIPE_P_23_1.jpg,1,"[1343, 1734, 1730, 2123]",0.8894,64,64,1.0
VAIPE_P_23_1.jpg,2,"[1449, 2083, 1861, 2463]",0.8848,64,64,1.0
VAIPE_P_23_10.jpg,0,"[890, 1284, 1252, 1675]",0.8979,64,64,1.0
VAIPE_P_23_10.jpg,1,"[1574, 1652, 1922, 2024]",0.8967,64,64,1.0
VAIPE_P_23_10.jpg,2,"[1000, 1778, 1472, 2117]",0.8845,79,79,1.0
VAIPE_P_23_10.jpg,3,"[1524, 1316, 1726, 1604]",0.8302,41,41,1.0
VAIPE_P_23_11.jpg,0,"[1372, 1769, 2005, 2084]",0.8258,15,15,1.0
VAIPE_P_23_12.jpg,0,"[1289, 1544, 1710, 2001]",0.8866,79,79,1.0
VAIPE_P_23_12.jpg,1,"[1551, 1716, 1919, 2112]",0.884,64,64,1.0
VAIPE_P_23_12.jpg,2,"[1779, 2190, 2171, 2576]",0.8635,64,64,1.0
VAIPE_P_23_13.jpg,0,"[1479, 1770, 1860, 2163]",0.8898,64,64,1.0
VAIPE_P_23_13.jpg,1,"[1439, 2133, 1815, 2510]",0.8822,64,64,1.0
VAIPE_P_23_13.jpg,2,"[1180, 1663, 1462, 2211]",0.8815,79,79,1.0
VAIPE_P_23_14.jpg,0,"[1328, 2109, 1807, 2476]",0.8091,15,15,1.0
VAIPE_P_23_15.jpg,0,"[1442, 1763, 1883, 2184]",0.8944,64,64,1.0
VAIPE_P_23_15.jpg,1,"[944, 1849, 1373, 2278]",0.8877,64,64,1.0
VAIPE_P_23_15.jpg,2,"[1136, 1240, 1639, 1706]",0.8827,79,79,1.0
VAIPE_P_23_15.jpg,3,"[1309, 2206, 1649, 2540]",0.8601,41,41,1.0
VAIPE_P_23_16.jpg,0,"[1483, 1892, 1855, 2205]",0.892,64,64,1.0
VAIPE_P_23_16.jpg,1,"[1496, 1530, 1881, 1917]",0.8914,64,64,1.0
VAIPE_P_23_16.jpg,2,"[1896, 1735, 2200, 2268]",0.8909,79,79,1.0
VAIPE_P_23_16.jpg,3,"[1536, 2146, 1848, 2417]",0.8571,41,41,1.0
VAIPE_P_23_17.jpg,0,"[1162, 2127, 1676, 2434]",0.8517,15,15,1.0
VAIPE_P_23_18.jpg,0,"[271, 395, 1558, 1449]",0.8893,67,67,1.0
VAIPE_P_23_18.jpg,1,"[2880, 521, 3691, 1338]",0.888,54,54,1.0
VAIPE_P_23_18.jpg,2,"[2525, 1905, 3222, 2603]",0.8629,51,51,1.0
VAIPE_P_23_18.jpg,3,"[2117, 1084, 2634, 1629]",0.8003,51,51,1.0
VAIPE_P_23_18.jpg,4,"[1108, 1914, 1657, 2465]",0.7883,51,51,1.0
VAIPE_P_23_19.jpg,0,"[1284, 2135, 1766, 2471]",0.8662,15,15,0.6
VAIPE_P_23_19.jpg,1,"[736, 1771, 1167, 2564]",0.8462,26,26,1.0
VAIPE_P_23_19.jpg,2,"[870, 1368, 1663, 2135]",0.8223,10,10,1.0
VAIPE_P_23_19.jpg,3,"[1507, 2354, 1958, 2796]",0.7198,59,59,1.0
VAIPE_P_23_2.jpg,0,"[1264, 1824, 1767, 2243]",0.7969,15,15,1.0
VAIPE_P_23_20.jpg,0,"[1305, 0, 2592, 1217]",0.8371,53,53,0.8
VAIPE_P_23_20.jpg,1,"[2341, 1150, 3632, 2399]",0.8351,57,57,1.0
VAIPE_P_23_20.jpg,2,"[2165, 1101, 2577, 1511]",0.7003,30,30,1.0
VAIPE_P_23_20.jpg,3,"[1202, 1568, 2272, 2257]",0.4275,91,91,1.0
VAIPE_P_23_20.jpg,4,"[1878, 1324, 2297, 1715]",0.4268,30,30,1.0
VAIPE_P_23_3.jpg,0,"[1662, 1681, 1993, 2039]",0.9016,64,64,1.0
VAIPE_P_23_3.jpg,1,"[1137, 1812, 1563, 2192]",0.8929,79,79,1.0
VAIPE_P_23_3.jpg,2,"[976, 1310, 1321, 1696]",0.889,64,64,1.0
VAIPE_P_23_3.jpg,3,"[1161, 1590, 1433, 1843]",0.8492,41,41,1.0
VAIPE_P_23_4.jpg,0,"[1407, 1739, 1932, 2032]",0.9106,79,79,1.0
VAIPE_P_23_4.jpg,1,"[1449, 2095, 1859, 2492]",0.9076,64,64,1.0
VAIPE_P_23_4.jpg,2,"[1745, 2360, 2156, 2762]",0.8967,64,64,1.0
VAIPE_P_23_4.jpg,3,"[800, 1808, 1110, 2110]",0.875,41,41,1.0
VAIPE_P_23_5.jpg,0,"[909, 2165, 1259, 2515]",0.9022,64,64,1.0
VAIPE_P_23_5.jpg,1,"[1361, 2309, 1674, 2636]",0.8913,64,64,1.0
VAIPE_P_23_5.jpg,2,"[1584, 2567, 1944, 2990]",0.8907,79,79,1.0
VAIPE_P_23_5.jpg,3,"[1827, 2139, 2070, 2401]",0.8689,41,41,1.0
VAIPE_P_23_6.jpg,0,"[1381, 1893, 1766, 2270]",0.8918,64,64,1.0
VAIPE_P_23_6.jpg,1,"[1247, 2267, 1659, 2680]",0.891,64,64,1.0
VAIPE_P_23_6.jpg,2,"[957, 1695, 1467, 2046]",0.8811,79,79,1.0
VAIPE_P_23_7.jpg,0,"[1133, 1862, 1520, 2191]",0.9036,64,64,1.0
VAIPE_P_23_7.jpg,1,"[1164, 2183, 1542, 2579]",0.9016,64,64,1.0
VAIPE_P_23_7.jpg,2,"[1487, 1804, 1973, 2236]",0.897,79,79,1.0
VAIPE_P_23_7.jpg,3,"[842, 2349, 1157, 2662]",0.8774,41,41,1.0
VAIPE_P_23_8.jpg,0,"[1510, 1481, 1966, 1784]",0.8798,79,79,1.0
VAIPE_P_23_8.jpg,1,"[1271, 1942, 1608, 2299]",0.8743,64,64,1.0
VAIPE_P_23_8.jpg,2,"[999, 1892, 1328, 2245]",0.8694,64,64,1.0
VAIPE_P_23_9.jpg,0,"[992, 1767, 1412, 2171]",0.8941,79,79,1.0
VAIPE_P_23_9.jpg,1,"[1605, 2023, 1966, 2397]",0.8928,64,64,1.0
VAIPE_P_23_9.jpg,2,"[1596, 1695, 1939, 2044]",0.892,64,64,1.0
VAIPE_P_24_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_24_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_25_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_25_1.jpg,0,"[1475, 1992, 2388, 2858]",0.8791,91,91,1.0
VAIPE_P_25_1.jpg,1,"[2617, 400, 3607, 1333]",0.8757,104,104,1.0
VAIPE_P_25_1.jpg,2,"[1931, 1356, 3000, 2070]",0.8609,16,16,1.0
VAIPE_P_25_1.jpg,3,"[1102, 648, 1802, 1214]",0.8348,97,97,0.8
VAIPE_P_26_0.jpg,0,"[699, 2413, 1230, 2729]",0.8497,15,15,1.0
VAIPE_P_26_1.jpg,0,"[1735, 324, 2477, 1643]",0.8616,104,104,1.0
VAIPE_P_26_1.jpg,1,"[564, 1721, 1052, 2208]",0.7779,51,51,0.8
VAIPE_P_26_1.jpg,2,"[779, 754, 1549, 1583]",0.7545,87,87,1.0
VAIPE_P_26_1.jpg,3,"[1482, 1888, 2263, 3041]",0.2994,26,26,0.6
VAIPE_P_26_2.jpg,0,"[2127, 95, 3051, 960]",0.8469,48,48,1.0
VAIPE_P_26_2.jpg,1,"[1671, 1840, 2503, 2683]",0.8176,7,7,1.0
VAIPE_P_26_2.jpg,2,"[3206, 1325, 3919, 2016]",0.7508,95,95,1.0
VAIPE_P_26_2.jpg,3,"[1343, 1076, 2025, 1757]",0.6656,31,31,1.0
VAIPE_P_27_0.jpg,0,"[842, 2211, 1198, 2735]",0.5381,79,79,1.0
VAIPE_P_27_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_28_0.jpg,0,"[1737, 1826, 2451, 2410]",0.894,10,10,1.0
